lang,mic,isin,name,symbol,nominal_ammount,nominal_currency_id_formatted,maturity_date,maturity_date_formatted,interest_rate_percentage,last_price,last_trade_time,last_trade_time_formatted,last_trade_time_to_local_formatted,weight_percentage,quantity,change_prev_close_percentage,free_float_factor,weighting_factor,free_float_market_cap,download_date
hr,0,HRDDJHRA0007,DURO DAKOVIC GRUPA d.d.,DDJH,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,00",2026-01-09T16:44:05+01:00,16:44:05,09.01.2026. 15:44:05,"0,08&nbsp;%","101.532,00","+13,79&nbsp;%","0,50","1,00000000","3.350.556,00",2026-01-09
hr,0,HRDLKVRA0006,Dalekovod d.d.,DLKV,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"9,10",2026-01-09T16:48:18+01:00,16:48:18,09.01.2026. 15:48:18,"2,34&nbsp;%","41.247.193,00","+1,11&nbsp;%","0,25","1,00000000","93.837.364,08",2026-01-09
hr,0,HRERNTRA0000,ERICSSON NIKOLA TESLA d.d.,ERNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"189,00",2026-01-09T14:03:12+01:00,14:03:12,09.01.2026. 13:03:12,"3,14&nbsp;%","1.331.650,00","-2,33&nbsp;%","0,50","1,00000000","125.840.925,00",2026-01-09
hr,0,HRHPB0RA0002,HPB d.d.,HPB,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"290,00",2026-01-09T15:23:09+01:00,15:23:09,09.01.2026. 14:23:09,"4,40&nbsp;%","2.024.625,00","-0,68&nbsp;%","0,30","1,00000000","176.142.375,00",2026-01-09
hr,0,HRHT00RA0005,HT d.d.,HT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"41,90",2026-01-09T16:52:16+01:00,16:52:16,09.01.2026. 15:52:16,"10,01&nbsp;%","78.000.000,00","0,00&nbsp;%","0,40","0,30681725","401.096.054,58",2026-01-09
hr,0,HRIG00RA0009,ING-GRAD d.d.,IG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"56,40",2026-01-09T15:41:16+01:00,15:41:16,09.01.2026. 14:41:16,"1,97&nbsp;%","3.990.000,00","0,00&nbsp;%","0,35","1,00000000","78.762.600,00",2026-01-09
hr,0,HRINGRRA0001,INGRA d.d.,INGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"2,14",2026-01-09T13:22:22+01:00,13:22:22,09.01.2026. 12:22:22,"0,62&nbsp;%","13.545.200,00","+4,90&nbsp;%","0,85","1,00000000","24.638.718,80",2026-01-09
hr,0,HRKODTRA0007,KONCAR - DISTRIBUTIVNI I SPECIJALNI TRANSFORMATORI d.d.,KODT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3.780,00",2026-01-09T16:45:19+01:00,16:45:19,09.01.2026. 15:45:19,"9,92&nbsp;%","388.376,00","0,00&nbsp;%","0,35","0,77352819","397.455.374,65",2026-01-09
hr,0,HRKOEIRA0009,KONCAR d.d.,KOEI,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"720,00",2026-01-09T17:00:14+01:00,17:00:14,09.01.2026. 16:00:14,"10,33&nbsp;%","2.572.119,00","0,00&nbsp;%","1,00","0,22341119","413.740.919,96",2026-01-09
hr,0,HRPLAGRA0003,PLAVA LAGUNA d.d.,PLAG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"346,00",2026-01-08T16:42:23+01:00,08.01.2026. 16:42:23,08.01.2026. 15:42:23,"3,04&nbsp;%","2.197.772,00",-,"0,16","1,00000000","121.668.657,92",2026-01-09
hr,0,HRPODRRA0004,PODRAVKA d.d.,PODR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"157,00",2026-01-09T16:44:57+01:00,16:44:57,09.01.2026. 15:44:57,"10,00&nbsp;%","7.120.003,00","+0,32&nbsp;%","0,80","0,44779842","400.453.757,38",2026-01-09
hr,0,HRRIVPRA0000,Valamar Riviera d.d.,RIVP,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"6,46",2026-01-09T16:38:47+01:00,16:38:47,09.01.2026. 15:38:47,"9,66&nbsp;%","126.027.542,00","+0,31&nbsp;%","0,55","0,86419615","386.966.171,45",2026-01-09
hr,0,HRSPANRA0007,SPAN d.d.,SPAN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,60",2026-01-09T16:27:07+01:00,16:27:07,09.01.2026. 15:27:07,"2,28&nbsp;%","1.960.000,00","+2,15&nbsp;%","0,70","1,00000000","91.375.200,00",2026-01-09
hr,0,HRVLENRB0001,BRODOGRADILISTE VIKTOR LENAC d.d.,VLEN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3,64",2026-01-09T16:23:35+01:00,16:23:35,09.01.2026. 15:23:35,"0,21&nbsp;%","16.813.247,00","-1,09&nbsp;%","0,14","1,00000000","8.568.030,67",2026-01-09
hr,0,HRZABARA0009,Zagrebacka banka d.d.,ZABA,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"24,00",2026-01-09T16:20:50+01:00,16:20:50,09.01.2026. 15:20:50,"7,68&nbsp;%","320.241.955,00","+0,42&nbsp;%","0,04","1,00000000","307.432.276,80",2026-01-09
hr,0,HRZTOSRB0002,ZITO d.d.,ZITO,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"18,90",2026-01-09T13:57:00+01:00,13:57:00,09.01.2026. 12:57:00,"3,63&nbsp;%","25.607.675,00","0,00&nbsp;%","0,30","1,00000000","145.195.517,25",2026-01-09
hr,0,HRADPLRA0006,AD PLASTIK d.d.,ADPL,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"19,85",2026-01-09T15:40:57+01:00,09.01.2026. 15:40:57,09.01.2026. 14:40:57,"1,46&nbsp;%","4.199.584,00","+0,25&nbsp;%","0,70","1,00000000","58.353.219,68",2026-01-10
hr,0,HRADRSPA0009,ADRIS GRUPA d.d.,ADRS2,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"81,80",2026-01-09T16:29:13+01:00,09.01.2026. 16:29:13,09.01.2026. 15:29:13,"10,49&nbsp;%","6.784.100,00","+0,25&nbsp;%","0,95","0,79666887","419.997.782,34",2026-01-10
hr,0,HRARNTRA0004,Arena Hospitality Group d.d.,ARNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"36,00",2026-01-08T16:39:24+01:00,08.01.2026. 16:39:24,08.01.2026. 15:39:24,"1,61&nbsp;%","5.128.721,00",-,"0,35","1,00000000","64.621.884,60",2026-01-10
hr,0,HRATGRRA0003,ATLANTIC GRUPA d.d.,ATGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"47,60",2026-01-09T13:17:08+01:00,09.01.2026. 13:17:08,09.01.2026. 12:17:08,"7,13&nbsp;%","13.337.200,00","+0,85&nbsp;%","0,45","1,00000000","285.682.824,00",2026-01-10
hr,0,HRDDJHRA0007,DURO DAKOVIC GRUPA d.d.,DDJH,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,00",2026-01-09T16:44:05+01:00,09.01.2026. 16:44:05,09.01.2026. 15:44:05,"0,08&nbsp;%","101.532,00","+13,79&nbsp;%","0,50","1,00000000","3.350.556,00",2026-01-10
hr,0,HRDLKVRA0006,Dalekovod d.d.,DLKV,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"9,10",2026-01-09T16:48:18+01:00,09.01.2026. 16:48:18,09.01.2026. 15:48:18,"2,34&nbsp;%","41.247.193,00","+1,11&nbsp;%","0,25","1,00000000","93.837.364,08",2026-01-10
hr,0,HRERNTRA0000,ERICSSON NIKOLA TESLA d.d.,ERNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"189,00",2026-01-09T14:03:12+01:00,09.01.2026. 14:03:12,09.01.2026. 13:03:12,"3,14&nbsp;%","1.331.650,00","-2,33&nbsp;%","0,50","1,00000000","125.840.925,00",2026-01-10
hr,0,HRHPB0RA0002,HPB d.d.,HPB,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"290,00",2026-01-09T15:23:09+01:00,09.01.2026. 15:23:09,09.01.2026. 14:23:09,"4,40&nbsp;%","2.024.625,00","-0,68&nbsp;%","0,30","1,00000000","176.142.375,00",2026-01-10
hr,0,HRHT00RA0005,HT d.d.,HT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"41,90",2026-01-09T16:52:16+01:00,09.01.2026. 16:52:16,09.01.2026. 15:52:16,"10,01&nbsp;%","78.000.000,00","0,00&nbsp;%","0,40","0,30681725","401.096.054,58",2026-01-10
hr,0,HRIG00RA0009,ING-GRAD d.d.,IG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"56,40",2026-01-09T15:41:16+01:00,09.01.2026. 15:41:16,09.01.2026. 14:41:16,"1,97&nbsp;%","3.990.000,00","0,00&nbsp;%","0,35","1,00000000","78.762.600,00",2026-01-10
hr,0,HRINGRRA0001,INGRA d.d.,INGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"2,14",2026-01-09T13:22:22+01:00,09.01.2026. 13:22:22,09.01.2026. 12:22:22,"0,62&nbsp;%","13.545.200,00","+4,90&nbsp;%","0,85","1,00000000","24.638.718,80",2026-01-10
hr,0,HRKODTRA0007,KONCAR - DISTRIBUTIVNI I SPECIJALNI TRANSFORMATORI d.d.,KODT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3.780,00",2026-01-09T16:45:19+01:00,09.01.2026. 16:45:19,09.01.2026. 15:45:19,"9,92&nbsp;%","388.376,00","0,00&nbsp;%","0,35","0,77352819","397.455.374,65",2026-01-10
hr,0,HRKOEIRA0009,KONCAR d.d.,KOEI,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"720,00",2026-01-09T17:00:14+01:00,09.01.2026. 17:00:14,09.01.2026. 16:00:14,"10,33&nbsp;%","2.572.119,00","0,00&nbsp;%","1,00","0,22341119","413.740.919,96",2026-01-10
hr,0,HRPLAGRA0003,PLAVA LAGUNA d.d.,PLAG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"346,00",2026-01-08T16:42:23+01:00,08.01.2026. 16:42:23,08.01.2026. 15:42:23,"3,04&nbsp;%","2.197.772,00",-,"0,16","1,00000000","121.668.657,92",2026-01-10
hr,0,HRPODRRA0004,PODRAVKA d.d.,PODR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"157,00",2026-01-09T16:44:57+01:00,09.01.2026. 16:44:57,09.01.2026. 15:44:57,"10,00&nbsp;%","7.120.003,00","+0,32&nbsp;%","0,80","0,44779842","400.453.757,38",2026-01-10
hr,0,HRRIVPRA0000,Valamar Riviera d.d.,RIVP,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"6,46",2026-01-09T16:38:47+01:00,09.01.2026. 16:38:47,09.01.2026. 15:38:47,"9,66&nbsp;%","126.027.542,00","+0,31&nbsp;%","0,55","0,86419615","386.966.171,45",2026-01-10
hr,0,HRSPANRA0007,SPAN d.d.,SPAN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,60",2026-01-09T16:27:07+01:00,09.01.2026. 16:27:07,09.01.2026. 15:27:07,"2,28&nbsp;%","1.960.000,00","+2,15&nbsp;%","0,70","1,00000000","91.375.200,00",2026-01-10
hr,0,HRVLENRB0001,BRODOGRADILISTE VIKTOR LENAC d.d.,VLEN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3,64",2026-01-09T16:23:35+01:00,09.01.2026. 16:23:35,09.01.2026. 15:23:35,"0,21&nbsp;%","16.813.247,00","-1,09&nbsp;%","0,14","1,00000000","8.568.030,67",2026-01-10
hr,0,HRZABARA0009,Zagrebacka banka d.d.,ZABA,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"24,00",2026-01-09T16:20:50+01:00,09.01.2026. 16:20:50,09.01.2026. 15:20:50,"7,68&nbsp;%","320.241.955,00","+0,42&nbsp;%","0,04","1,00000000","307.432.276,80",2026-01-10
hr,0,HRZTOSRB0002,ZITO d.d.,ZITO,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"18,90",2026-01-09T13:57:00+01:00,09.01.2026. 13:57:00,09.01.2026. 12:57:00,"3,63&nbsp;%","25.607.675,00","0,00&nbsp;%","0,30","1,00000000","145.195.517,25",2026-01-10
hr,0,HRADPLRA0006,AD PLASTIK d.d.,ADPL,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"19,85",2026-01-09T15:40:57+01:00,09.01.2026. 15:40:57,09.01.2026. 14:40:57,"1,46&nbsp;%","4.199.584,00","+0,25&nbsp;%","0,70","1,00000000","58.353.219,68",2026-01-11
hr,0,HRADRSPA0009,ADRIS GRUPA d.d.,ADRS2,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"81,80",2026-01-09T16:29:13+01:00,09.01.2026. 16:29:13,09.01.2026. 15:29:13,"10,49&nbsp;%","6.784.100,00","+0,25&nbsp;%","0,95","0,79666887","419.997.782,34",2026-01-11
hr,0,HRARNTRA0004,Arena Hospitality Group d.d.,ARNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"36,00",2026-01-08T16:39:24+01:00,08.01.2026. 16:39:24,08.01.2026. 15:39:24,"1,61&nbsp;%","5.128.721,00",-,"0,35","1,00000000","64.621.884,60",2026-01-11
hr,0,HRATGRRA0003,ATLANTIC GRUPA d.d.,ATGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"47,60",2026-01-09T13:17:08+01:00,09.01.2026. 13:17:08,09.01.2026. 12:17:08,"7,13&nbsp;%","13.337.200,00","+0,85&nbsp;%","0,45","1,00000000","285.682.824,00",2026-01-11
hr,0,HRDDJHRA0007,DURO DAKOVIC GRUPA d.d.,DDJH,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,00",2026-01-09T16:44:05+01:00,09.01.2026. 16:44:05,09.01.2026. 15:44:05,"0,08&nbsp;%","101.532,00","+13,79&nbsp;%","0,50","1,00000000","3.350.556,00",2026-01-11
hr,0,HRDLKVRA0006,Dalekovod d.d.,DLKV,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"9,10",2026-01-09T16:48:18+01:00,09.01.2026. 16:48:18,09.01.2026. 15:48:18,"2,34&nbsp;%","41.247.193,00","+1,11&nbsp;%","0,25","1,00000000","93.837.364,08",2026-01-11
hr,0,HRERNTRA0000,ERICSSON NIKOLA TESLA d.d.,ERNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"189,00",2026-01-09T14:03:12+01:00,09.01.2026. 14:03:12,09.01.2026. 13:03:12,"3,14&nbsp;%","1.331.650,00","-2,33&nbsp;%","0,50","1,00000000","125.840.925,00",2026-01-11
hr,0,HRHPB0RA0002,HPB d.d.,HPB,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"290,00",2026-01-09T15:23:09+01:00,09.01.2026. 15:23:09,09.01.2026. 14:23:09,"4,40&nbsp;%","2.024.625,00","-0,68&nbsp;%","0,30","1,00000000","176.142.375,00",2026-01-11
hr,0,HRHT00RA0005,HT d.d.,HT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"41,90",2026-01-09T16:52:16+01:00,09.01.2026. 16:52:16,09.01.2026. 15:52:16,"10,01&nbsp;%","78.000.000,00","0,00&nbsp;%","0,40","0,30681725","401.096.054,58",2026-01-11
hr,0,HRIG00RA0009,ING-GRAD d.d.,IG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"56,40",2026-01-09T15:41:16+01:00,09.01.2026. 15:41:16,09.01.2026. 14:41:16,"1,97&nbsp;%","3.990.000,00","0,00&nbsp;%","0,35","1,00000000","78.762.600,00",2026-01-11
hr,0,HRINGRRA0001,INGRA d.d.,INGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"2,14",2026-01-09T13:22:22+01:00,09.01.2026. 13:22:22,09.01.2026. 12:22:22,"0,62&nbsp;%","13.545.200,00","+4,90&nbsp;%","0,85","1,00000000","24.638.718,80",2026-01-11
hr,0,HRKODTRA0007,KONCAR - DISTRIBUTIVNI I SPECIJALNI TRANSFORMATORI d.d.,KODT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3.780,00",2026-01-09T16:45:19+01:00,09.01.2026. 16:45:19,09.01.2026. 15:45:19,"9,92&nbsp;%","388.376,00","0,00&nbsp;%","0,35","0,77352819","397.455.374,65",2026-01-11
hr,0,HRKOEIRA0009,KONCAR d.d.,KOEI,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"720,00",2026-01-09T17:00:14+01:00,09.01.2026. 17:00:14,09.01.2026. 16:00:14,"10,33&nbsp;%","2.572.119,00","0,00&nbsp;%","1,00","0,22341119","413.740.919,96",2026-01-11
hr,0,HRPLAGRA0003,PLAVA LAGUNA d.d.,PLAG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"346,00",2026-01-08T16:42:23+01:00,08.01.2026. 16:42:23,08.01.2026. 15:42:23,"3,04&nbsp;%","2.197.772,00",-,"0,16","1,00000000","121.668.657,92",2026-01-11
hr,0,HRPODRRA0004,PODRAVKA d.d.,PODR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"157,00",2026-01-09T16:44:57+01:00,09.01.2026. 16:44:57,09.01.2026. 15:44:57,"10,00&nbsp;%","7.120.003,00","+0,32&nbsp;%","0,80","0,44779842","400.453.757,38",2026-01-11
hr,0,HRRIVPRA0000,Valamar Riviera d.d.,RIVP,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"6,46",2026-01-09T16:38:47+01:00,09.01.2026. 16:38:47,09.01.2026. 15:38:47,"9,66&nbsp;%","126.027.542,00","+0,31&nbsp;%","0,55","0,86419615","386.966.171,45",2026-01-11
hr,0,HRSPANRA0007,SPAN d.d.,SPAN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,60",2026-01-09T16:27:07+01:00,09.01.2026. 16:27:07,09.01.2026. 15:27:07,"2,28&nbsp;%","1.960.000,00","+2,15&nbsp;%","0,70","1,00000000","91.375.200,00",2026-01-11
hr,0,HRVLENRB0001,BRODOGRADILISTE VIKTOR LENAC d.d.,VLEN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3,64",2026-01-09T16:23:35+01:00,09.01.2026. 16:23:35,09.01.2026. 15:23:35,"0,21&nbsp;%","16.813.247,00","-1,09&nbsp;%","0,14","1,00000000","8.568.030,67",2026-01-11
hr,0,HRZABARA0009,Zagrebacka banka d.d.,ZABA,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"24,00",2026-01-09T16:20:50+01:00,09.01.2026. 16:20:50,09.01.2026. 15:20:50,"7,68&nbsp;%","320.241.955,00","+0,42&nbsp;%","0,04","1,00000000","307.432.276,80",2026-01-11
hr,0,HRZTOSRB0002,ZITO d.d.,ZITO,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"18,90",2026-01-09T13:57:00+01:00,09.01.2026. 13:57:00,09.01.2026. 12:57:00,"3,63&nbsp;%","25.607.675,00","0,00&nbsp;%","0,30","1,00000000","145.195.517,25",2026-01-11
hr,0,HRADPLRA0006,AD PLASTIK d.d.,ADPL,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"19,90",2026-01-12T16:34:43+01:00,16:34:43,12.01.2026. 15:34:43,"1,46&nbsp;%","4.199.584,00","+0,25&nbsp;%","0,70","1,00000000","58.500.205,12",2026-01-12
hr,0,HRADRSPA0009,ADRIS GRUPA d.d.,ADRS2,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"82,00",2026-01-12T16:30:04+01:00,16:30:04,12.01.2026. 15:30:04,"10,50&nbsp;%","6.784.100,00","+0,24&nbsp;%","0,95","0,79666887","421.024.671,79",2026-01-12
hr,0,HRARNTRA0004,Arena Hospitality Group d.d.,ARNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"35,20",2026-01-12T12:56:17+01:00,12:56:17,12.01.2026. 11:56:17,"1,58&nbsp;%","5.128.721,00","-2,22&nbsp;%","0,35","1,00000000","63.185.842,72",2026-01-12
hr,0,HRATGRRA0003,ATLANTIC GRUPA d.d.,ATGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"46,80",2026-01-12T13:10:07+01:00,13:10:07,12.01.2026. 12:10:07,"7,01&nbsp;%","13.337.200,00","-1,68&nbsp;%","0,45","1,00000000","280.881.432,00",2026-01-12
hr,0,HRDDJHRA0007,DURO DAKOVIC GRUPA d.d.,DDJH,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"61,00",2026-01-12T15:56:34+01:00,15:56:34,12.01.2026. 14:56:34,"0,08&nbsp;%","101.532,00","-7,58&nbsp;%","0,50","1,00000000","3.096.726,00",2026-01-12
hr,0,HRDLKVRA0006,Dalekovod d.d.,DLKV,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"9,36",2026-01-12T17:00:10+01:00,17:00:10,12.01.2026. 16:00:10,"2,41&nbsp;%","41.247.193,00","+2,86&nbsp;%","0,25","1,00000000","96.518.431,62",2026-01-12
hr,0,HRERNTRA0000,ERICSSON NIKOLA TESLA d.d.,ERNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"191,50",2026-01-12T16:11:45+01:00,16:11:45,12.01.2026. 15:11:45,"3,18&nbsp;%","1.331.650,00","+1,32&nbsp;%","0,50","1,00000000","127.505.487,50",2026-01-12
hr,0,HRHPB0RA0002,HPB d.d.,HPB,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"280,00",2026-01-12T16:47:01+01:00,16:47:01,12.01.2026. 15:47:01,"4,24&nbsp;%","2.024.625,00","-3,45&nbsp;%","0,30","1,00000000","170.068.500,00",2026-01-12
hr,0,HRHT00RA0005,HT d.d.,HT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"42,00",2026-01-12T16:38:57+01:00,16:38:57,12.01.2026. 15:38:57,"10,03&nbsp;%","78.000.000,00","+0,24&nbsp;%","0,40","0,30681725","402.053.324,40",2026-01-12
hr,0,HRIG00RA0009,ING-GRAD d.d.,IG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"57,20",2026-01-12T12:38:35+01:00,12:38:35,12.01.2026. 11:38:35,"1,99&nbsp;%","3.990.000,00","+1,42&nbsp;%","0,35","1,00000000","79.879.800,00",2026-01-12
hr,0,HRINGRRA0001,INGRA d.d.,INGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"2,16",2026-01-12T10:43:20+01:00,10:43:20,12.01.2026. 09:43:20,"0,62&nbsp;%","13.545.200,00","+0,93&nbsp;%","0,85","1,00000000","24.868.987,20",2026-01-12
hr,0,HRKODTRA0007,KONCAR - DISTRIBUTIVNI I SPECIJALNI TRANSFORMATORI d.d.,KODT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3.800,00",2026-01-12T16:25:51+01:00,16:25:51,12.01.2026. 15:25:51,"9,97&nbsp;%","388.376,00","+0,53&nbsp;%","0,35","0,77352819","399.558.313,14",2026-01-12
hr,0,HRKOEIRA0009,KONCAR d.d.,KOEI,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"730,00",2026-01-12T16:54:56+01:00,16:54:56,12.01.2026. 15:54:56,"10,46&nbsp;%","2.572.119,00","+1,39&nbsp;%","1,00","0,22341119","419.487.321,63",2026-01-12
hr,0,HRPLAGRA0003,PLAVA LAGUNA d.d.,PLAG,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"346,00",2026-01-08T16:42:23+01:00,08.01.2026. 16:42:23,08.01.2026. 15:42:23,"3,03&nbsp;%","2.197.772,00",-,"0,16","1,00000000","121.668.657,92",2026-01-12
hr,0,HRPODRRA0004,PODRAVKA d.d.,PODR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"157,00",2026-01-12T16:28:34+01:00,16:28:34,12.01.2026. 15:28:34,"9,99&nbsp;%","7.120.003,00","0,00&nbsp;%","0,80","0,44779842","400.453.757,38",2026-01-12
hr,0,HRRIVPRA0000,Valamar Riviera d.d.,RIVP,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"6,46",2026-01-12T14:08:16+01:00,14:08:16,12.01.2026. 13:08:16,"9,65&nbsp;%","126.027.542,00","0,00&nbsp;%","0,55","0,86419615","386.966.171,45",2026-01-12
hr,0,HRSPANRA0007,SPAN d.d.,SPAN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"66,20",2026-01-12T16:50:01+01:00,16:50:01,12.01.2026. 15:50:01,"2,27&nbsp;%","1.960.000,00","-0,60&nbsp;%","0,70","1,00000000","90.826.400,00",2026-01-12
hr,0,HRVLENRB0001,BRODOGRADILISTE VIKTOR LENAC d.d.,VLEN,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"3,68",2026-01-12T14:54:21+01:00,14:54:21,12.01.2026. 13:54:21,"0,22&nbsp;%","16.813.247,00","+1,10&nbsp;%","0,14","1,00000000","8.662.184,85",2026-01-12
hr,0,HRZABARA0009,Zagrebacka banka d.d.,ZABA,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"24,00",2026-01-12T16:51:53+01:00,16:51:53,12.01.2026. 15:51:53,"7,67&nbsp;%","320.241.955,00","0,00&nbsp;%","0,04","1,00000000","307.432.276,80",2026-01-12
hr,0,HRZTOSRB0002,ZITO d.d.,ZITO,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"19,10",2026-01-12T16:03:11+01:00,16:03:11,12.01.2026. 15:03:11,"3,66&nbsp;%","25.607.675,00","+1,06&nbsp;%","0,30","1,00000000","146.731.977,75",2026-01-12
hr,0,HRADPLRA0006,AD PLASTIK d.d.,ADPL,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"19,85",2026-01-13T16:52:32+01:00,16:52:32,13.01.2026. 15:52:32,"1,45&nbsp;%","4.199.584,00","-0,25&nbsp;%","0,70","1,00000000","58.353.219,68",2026-01-13
hr,0,HRADRSPA0009,ADRIS GRUPA d.d.,ADRS2,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"82,40",2026-01-13T16:53:30+01:00,16:53:30,13.01.2026. 15:53:30,"10,49&nbsp;%","6.784.100,00","+0,49&nbsp;%","0,95","0,79666887","423.078.450,67",2026-01-13
hr,0,HRARNTRA0004,Arena Hospitality Group d.d.,ARNT,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"35,60",2026-01-13T13:34:51+01:00,13:34:51,13.01.2026. 12:34:51,"1,59&nbsp;%","5.128.721,00","+1,14&nbsp;%","0,35","1,00000000","63.903.863,66",2026-01-13
hr,0,HRATGRRA0003,ATLANTIC GRUPA d.d.,ATGR,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"46,80",2026-01-13T16:19:24+01:00,16:19:24,13.01.2026. 15:19:24,"6,97&nbsp;%","13.337.200,00","0,00&nbsp;%","0,45","1,00000000","280.881.432,00",2026-01-13
hr,0,HRDDJHRA0007,DURO DAKOVIC GRUPA d.d.,DDJH,-,,0001-01-01T00:00:00,01.01.0001.,-&nbsp;%,"60,00",2026-01-13T16:12:40+01:00,16:12:40,13.01.2026. 15:12:40,"0,08&nbsp;%","101.532,00","-1,64&nbsp;%","0,50","1,00000000","3.045.960,00",2026-01-13
